Dates,Category,DayOfWeek,PdDistrict,Address,X,Y
2015-05-02 20:30:00,LARCENY/THEFT,Saturday,NORTHERN,CHURCH ST / MARKET ST,-122.4289500327,37.7675027327
2015-05-02 20:26:00,VANDALISM,Saturday,SOUTHERN,1100 Block of MARKET ST,-122.4135640917,37.7795140301
2015-05-02 20:25:00,SEX OFFENSES FORCIBLE,Saturday,MISSION,3400 Block of CESAR CHAVEZ ST,-122.4186949051,37.7482453836
2015-05-02 20:25:00,LARCENY/THEFT,Saturday,SOUTHERN,STEVENSON ST / BRADY ST,-122.4207777558,37.7731629857
2015-05-02 20:17:00,ASSAULT,Saturday,MISSION,16TH ST / MISSION ST,-122.4196717803,37.7650501215
2015-05-02 20:17:00,ASSAULT,Saturday,MISSION,16TH ST / MISSION ST,-122.4196717803,37.7650501215
2015-05-02 20:17:00,ASSAULT,Saturday,MISSION,16TH ST / MISSION ST,-122.4196717803,37.7650501215
2015-05-02 20:15:00,LARCENY/THEFT,Saturday,NORTHERN,OLIVE ST / VANNESS AV,-122.4210967969,37.7842937803
2015-05-02 20:10:00,VANDALISM,Saturday,INGLESIDE,100 Block of BLYTHDALE AV,-122.4205567514,37.7108945815
2015-05-02 20:00:00,VEHICLE THEFT,Saturday,TARAVAL,0 Block of MONTANA ST,-122.4550489138,37.7166742987
2015-05-02 20:00:00,NON-CRIMINAL,Saturday,NORTHERN,GREENWICH ST / BUCHANAN ST,-122.4325819602,37.7993679416
2015-05-02 20:00:00,SUSPICIOUS OCC,Saturday,NORTHERN,GREENWICH ST / BUCHANAN ST,-122.4325819602,37.7993679416
2015-05-02 20:00:00,NON-CRIMINAL,Saturday,CENTRAL,GEARY ST / POWELL ST,-122.4082310263,37.787359495
2015-05-02 19:58:00,VEHICLE THEFT,Saturday,SOUTHERN,HOWARD ST / HAWTHORNE ST,-122.3993744058,37.7858983123
2015-05-02 19:50:00,LARCENY/THEFT,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-05-02 19:45:00,LARCENY/THEFT,Saturday,NORTHERN,GOUGH ST / TURK ST,-122.4239187869,37.7815338128
2015-05-02 19:40:00,FRAUD,Saturday,TENDERLOIN,200 Block of MASON ST,-122.4095237407,37.7857602955
2015-05-02 19:40:00,FRAUD,Saturday,TENDERLOIN,200 Block of MASON ST,-122.4095237407,37.7857602955
2015-05-02 19:30:00,LARCENY/THEFT,Saturday,SOUTHERN,800 Block of MARKET ST,-122.4065209871,37.7850629422
2015-05-02 19:30:00,FRAUD,Saturday,SOUTHERN,800 Block of MARKET ST,-122.4065209871,37.7850629422
2015-05-02 19:30:00,VEHICLE THEFT,Saturday,INGLESIDE,BOSWORTH ST / DIAMOND ST,-122.4341457891,37.7335506131
2015-05-02 19:28:00,VANDALISM,Saturday,BAYVIEW,7TH ST / HOOPER ST,-122.398182124,37.769043295
2015-05-02 19:25:00,BURGLARY,Saturday,INGLESIDE,3300 Block of MISSION ST,-122.4216444784,37.7429970144
2015-05-02 19:19:00,VEHICLE THEFT,Saturday,MISSION,1700 Block of BRYANT ST,-122.4104930341,37.7649413585
2015-05-02 19:15:00,OTHER OFFENSES,Saturday,SOUTHERN,3RD ST / BRANNAN ST,-122.3943044752,37.7800905306
2015-05-02 19:15:00,WARRANTS,Saturday,SOUTHERN,3RD ST / BRANNAN ST,-122.3943044752,37.7800905306
2015-05-02 19:10:00,ASSAULT,Saturday,MISSION,500 Block of VALENCIA ST,-122.4218764885,37.7640888945
2015-05-02 19:10:00,BURGLARY,Saturday,INGLESIDE,4900 Block of MISSION ST,-122.4386950754,37.7196920263
2015-05-02 19:10:00,ASSAULT,Saturday,SOUTHERN,MISSION ST / 6TH ST,-122.4087106067,37.7809706722
2015-05-02 19:10:00,ASSAULT,Saturday,SOUTHERN,MISSION ST / 6TH ST,-122.4087106067,37.7809706722
2015-05-02 19:06:00,ASSAULT,Saturday,CENTRAL,300 Block of JEFFERSON ST,-122.4182706967,37.8078519838
2015-05-02 19:04:00,ASSAULT,Saturday,TENDERLOIN,0 Block of TURK ST,-122.4098537299,37.7833862379
2015-05-02 19:00:00,MISSING PERSON,Saturday,TARAVAL,0 Block of FUENTE AV,-122.4779933718,37.7193838456
2015-05-02 19:00:00,MISSING PERSON,Saturday,TARAVAL,0 Block of FUENTE AV,-122.4779933718,37.7193838456
2015-05-02 19:00:00,VEHICLE THEFT,Saturday,PARK,1300 Block of HAIGHT ST,-122.4445242773,37.7703704336
2015-05-02 19:00:00,NON-CRIMINAL,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-05-02 19:00:00,MISSING PERSON,Saturday,TARAVAL,0 Block of HARDING RD,-122.4977043237,37.7247384376
2015-05-02 19:00:00,LARCENY/THEFT,Saturday,SOUTHERN,700 Block of FOLSOM ST,-122.3997245747,37.7832351787
2015-05-02 19:00:00,WARRANTS,Saturday,SOUTHERN,700 Block of FOLSOM ST,-122.3997245747,37.7832351787
2015-05-02 19:00:00,LARCENY/THEFT,Saturday,NORTHERN,1300 Block of BUSH ST,-122.4195081975,37.7888565421
2015-05-02 19:00:00,BURGLARY,Saturday,BAYVIEW,1100 Block of REVERE AV,-122.3815284834,37.7268348145
2015-05-02 19:00:00,STOLEN PROPERTY,Saturday,RICHMOND,7TH AV / CLEMENT ST,-122.4654936083,37.7828890051
2015-05-02 19:00:00,VEHICLE THEFT,Saturday,RICHMOND,7TH AV / CLEMENT ST,-122.4654936083,37.7828890051
2015-05-02 19:00:00,DRIVING UNDER THE INFLUENCE,Saturday,RICHMOND,7TH AV / CLEMENT ST,-122.4654936083,37.7828890051
2015-05-02 19:00:00,VEHICLE THEFT,Saturday,RICHMOND,7TH AV / CLEMENT ST,-122.4654936083,37.7828890051
2015-05-02 19:00:00,LARCENY/THEFT,Saturday,SOUTHERN,THE EMBARCADEROSOUTH ST / HOWARD ST,-122.3910042733,37.7925182655
2015-05-02 18:59:00,OTHER OFFENSES,Saturday,SOUTHERN,2ND ST / KING ST,-122.3895952833,37.7798611974
2015-05-02 18:45:00,NON-CRIMINAL,Saturday,NORTHERN,1800 Block of LOMBARD ST,-122.4319776805,37.8004790844
2015-05-02 18:45:00,ASSAULT,Saturday,RICHMOND,700 Block of LA PLAYA ST,-122.510032526,37.7741786514
2015-05-02 18:45:00,BURGLARY,Saturday,CENTRAL,1300 Block of SACRAMENTO ST,-122.4150025344,37.7923077304
2015-05-02 18:45:00,DRUG/NARCOTIC,Saturday,CENTRAL,1300 Block of SACRAMENTO ST,-122.4150025344,37.7923077304
2015-05-02 18:45:00,LARCENY/THEFT,Saturday,NORTHERN,3500 Block of FILLMORE ST,-122.4366425047,37.8017087892
2015-05-02 18:40:00,OTHER OFFENSES,Saturday,CENTRAL,1200 Block of HYDE ST,-122.4175555881,37.7921390492
2015-05-02 18:40:00,WEAPON LAWS,Saturday,CENTRAL,1200 Block of HYDE ST,-122.4175555881,37.7921390492
2015-05-02 18:30:00,LARCENY/THEFT,Saturday,TARAVAL,1700 Block of 37TH AV,-122.495896424,37.7542997412
2015-05-02 18:30:00,LARCENY/THEFT,Saturday,INGLESIDE,300 Block of VALDEZ AV,-122.4567573676,37.7332010062
2015-05-02 18:30:00,OTHER OFFENSES,Saturday,SOUTHERN,3RD ST / KING ST,-122.3918456172,37.7781247783
2015-05-02 18:30:00,OTHER OFFENSES,Saturday,SOUTHERN,3RD ST / KING ST,-122.3918456172,37.7781247783
2015-05-02 18:30:00,VEHICLE THEFT,Saturday,MISSION,18TH ST / DOLORES ST,-122.4260795805,37.7614267757
2015-05-02 18:27:00,DRUG/NARCOTIC,Saturday,SOUTHERN,1000 Block of MARKET ST,-122.4110714231,37.7817511307
2015-05-02 18:25:00,WEAPON LAWS,Saturday,BAYVIEW,KEITH ST / OAKDALE AV,-122.3866193732,37.7324670578
2015-05-02 18:25:00,WEAPON LAWS,Saturday,BAYVIEW,KEITH ST / OAKDALE AV,-122.3866193732,37.7324670578
2015-05-02 18:25:00,SECONDARY CODES,Saturday,BAYVIEW,KEITH ST / OAKDALE AV,-122.3866193732,37.7324670578
2015-05-02 18:24:00,WEAPON LAWS,Saturday,BAYVIEW,SHAFTER AV / INGALLS ST,-122.3851224916,37.7278597169
2015-05-02 18:19:00,NON-CRIMINAL,Saturday,SOUTHERN,100 Block of 6TH ST,-122.4084665562,37.7807008319
2015-05-02 18:15:00,SECONDARY CODES,Saturday,NORTHERN,2900 Block of LAGUNA ST,-122.4305865309,37.798199905
2015-05-02 18:15:00,ASSAULT,Saturday,NORTHERN,2900 Block of LAGUNA ST,-122.4305865309,37.798199905
2015-05-02 18:00:00,SEX OFFENSES FORCIBLE,Saturday,CENTRAL,500 Block of BUSH ST,-122.4059632255,37.7905716666
2015-05-02 18:00:00,VEHICLE THEFT,Saturday,PARK,100 Block of ALMA ST,-122.4501785384,37.7631602513
2015-05-02 18:00:00,LARCENY/THEFT,Saturday,SOUTHERN,500 Block of BRANNAN ST,-122.3977132264,37.7774696662
2015-05-02 18:00:00,VEHICLE THEFT,Saturday,MISSION,4000 Block of CESAR CHAVEZ ST,-122.4303893137,37.7474432662
2015-05-02 18:00:00,SUSPICIOUS OCC,Saturday,NORTHERN,LARCH ST / VANNESS AV,-122.4207335356,37.7824263045
2015-05-02 18:00:00,FRAUD,Saturday,CENTRAL,JONES ST / BEACH ST,-122.4172650531,37.8070730512
2015-05-02 18:00:00,LARCENY/THEFT,Saturday,CENTRAL,JONES ST / BEACH ST,-122.4172650531,37.8070730512
2015-05-02 17:45:00,VEHICLE THEFT,Saturday,MISSION,1500 Block of BRYANT ST,-122.4106001035,37.7675325594
2015-05-02 17:30:00,LARCENY/THEFT,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-05-02 17:30:00,LARCENY/THEFT,Saturday,SOUTHERN,MARKET ST / 5TH ST,-122.4080683451,37.7839916768
2015-05-02 17:25:00,LARCENY/THEFT,Saturday,TENDERLOIN,0 Block of STOCKTON ST,-122.4062128782,37.7860371624
2015-05-02 17:15:00,WEAPON LAWS,Saturday,MISSION,2400 Block of MARKET ST,-122.4357738464,37.7624591846
2015-05-02 17:15:00,ASSAULT,Saturday,MISSION,2400 Block of MARKET ST,-122.4357738464,37.7624591846
2015-05-02 17:14:00,NON-CRIMINAL,Saturday,TENDERLOIN,GEARY ST / POWELL ST,-122.4082310263,37.787359495
2015-05-02 17:10:00,LARCENY/THEFT,Saturday,SOUTHERN,1100 Block of MARKET ST,-122.4135640917,37.7795140301
2015-05-02 17:07:00,NON-CRIMINAL,Saturday,MISSION,24TH ST / OSAGE ST,-122.4190181449,37.7522051633
2015-05-02 17:07:00,LIQUOR LAWS,Saturday,MISSION,24TH ST / OSAGE ST,-122.4190181449,37.7522051633
2015-05-02 17:00:00,OTHER OFFENSES,Saturday,SOUTHERN,200 Block of INTERSTATE80 HY,-122.3655654254,37.8096707013
2015-05-02 17:00:00,BURGLARY,Saturday,SOUTHERN,600 Block of MARKET ST,-122.4030708868,37.7877867423
2015-05-02 17:00:00,VANDALISM,Saturday,SOUTHERN,1100 Block of MISSION ST,-122.4117237781,37.7786674439
2015-05-02 17:00:00,LARCENY/THEFT,Saturday,TARAVAL,1900 Block of 41ST AV,-122.4999172856,37.7503822071
2015-05-02 17:00:00,SUSPICIOUS OCC,Saturday,TENDERLOIN,EDDY ST / TAYLOR ST,-122.4109552489,37.784139951
2015-05-02 17:00:00,NON-CRIMINAL,Saturday,TENDERLOIN,EDDY ST / TAYLOR ST,-122.4109552489,37.784139951
2015-05-02 17:00:00,VANDALISM,Saturday,CENTRAL,JONES ST / JACKSON ST,-122.4148275749,37.7949878342
2015-05-02 16:56:00,DRIVING UNDER THE INFLUENCE,Saturday,BAYVIEW,25TH ST / ILLINOIS ST,-122.3868127763,37.7528899959
2015-05-02 16:55:00,NON-CRIMINAL,Saturday,INGLESIDE,1500 Block of CAYUGA AV,-122.4464355591,37.7166640446
2015-05-02 16:50:00,NON-CRIMINAL,Saturday,TARAVAL,3200 Block of 20TH AV,-122.4756474608,37.7285280627
2015-05-02 16:47:00,OTHER OFFENSES,Saturday,SOUTHERN,3RD ST / SOUTHPARK AV,-122.3950676269,37.7807018119
2015-05-02 16:47:00,OTHER OFFENSES,Saturday,SOUTHERN,3RD ST / SOUTHPARK AV,-122.3950676269,37.7807018119
2015-05-02 16:45:00,OTHER OFFENSES,Saturday,BAYVIEW,1500 Block of JENNINGS ST,-122.3855191742,37.7304407091
2015-05-02 16:40:00,NON-CRIMINAL,Saturday,INGLESIDE,300 Block of ORDWAY ST,-122.4040372001,37.7194829516
2015-05-02 16:20:00,LARCENY/THEFT,Saturday,RICHMOND,1800 Block of CABRILLO ST,-122.4784422295,37.7746502407
2015-05-02 16:10:00,DISORDERLY CONDUCT,Saturday,MISSION,24TH ST / MISSION ST,-122.4184481861,37.7522391653
2015-05-02 16:09:00,TRESPASS,Saturday,MISSION,300 Block of SHOTWELL ST,-122.4160821983,37.7628232674
2015-05-02 16:08:00,LARCENY/THEFT,Saturday,SOUTHERN,800 Block of MARKET ST,-122.4066905923,37.7852071918
2015-05-02 16:05:00,OTHER OFFENSES,Saturday,SOUTHERN,2ND ST / TOWNSEND ST,-122.3905314041,37.7806070798
2015-05-02 16:05:00,OTHER OFFENSES,Saturday,SOUTHERN,2ND ST / TOWNSEND ST,-122.3905314041,37.7806070798
2015-05-02 16:01:00,NON-CRIMINAL,Saturday,BAYVIEW,2300 Block of SAN BRUNO AV,-122.4058213869,37.7326781231
2015-05-02 16:01:00,MISSING PERSON,Saturday,BAYVIEW,2300 Block of SAN BRUNO AV,-122.4058213869,37.7326781231
2015-05-02 16:00:00,NON-CRIMINAL,Saturday,BAYVIEW,1100 Block of CARROLL AV,-122.3849261703,37.7202785995
2015-05-02 16:00:00,BURGLARY,Saturday,CENTRAL,700 Block of PINE ST,-122.4085074614,37.7910926841
2015-05-02 16:00:00,LARCENY/THEFT,Saturday,CENTRAL,700 Block of PINE ST,-122.4085074614,37.7910926841
2015-05-02 16:00:00,LARCENY/THEFT,Saturday,TARAVAL,0 Block of HARDING RD,-122.4977043237,37.7247384376
2015-05-02 16:00:00,NON-CRIMINAL,Saturday,RICHMOND,GEARY BL / 6TH AV,-122.4642812319,37.781019316
2015-05-02 16:00:00,VEHICLE THEFT,Saturday,NORTHERN,WEBSTER ST / PINE ST,-122.4320064223,37.788158975
2015-05-02 15:45:00,LARCENY/THEFT,Saturday,MISSION,1100 Block of VALENCIA ST,-122.4209556394,37.7544795195
2015-05-02 15:43:00,LARCENY/THEFT,Saturday,MISSION,3800 Block of 24TH ST,-122.4279978688,37.751726036
2015-05-02 15:40:00,LARCENY/THEFT,Saturday,PARK,MCALLISTER ST / DIVISADERO ST,-122.4383677487,37.7777948084
2015-05-02 15:30:00,ASSAULT,Saturday,BAYVIEW,6300 Block of 3RD ST,-122.3963262044,37.7205628688
2015-05-02 15:30:00,NON-CRIMINAL,Saturday,CENTRAL,JONES ST / NORTHPOINT ST,-122.4170817532,37.8061420854
2015-05-02 15:30:00,LARCENY/THEFT,Saturday,CENTRAL,JONES ST / NORTHPOINT ST,-122.4170817532,37.8061420854
2015-05-02 15:15:00,BURGLARY,Saturday,RICHMOND,500 Block of 18TH AV,-122.4771001528,37.7775535643
2015-05-02 15:15:00,LARCENY/THEFT,Saturday,TENDERLOIN,JONES ST / EDDY ST,-122.4125973772,37.7839320277
2015-05-02 15:12:00,LARCENY/THEFT,Saturday,RICHMOND,CALIFORNIA ST / PRESIDIO AV,-122.4467938408,37.7872619737
2015-05-02 15:10:00,OTHER OFFENSES,Saturday,CENTRAL,500 Block of KEARNY ST,-122.4045860658,37.7931017077
2015-05-02 15:10:00,NON-CRIMINAL,Saturday,PARK,200 Block of WOODSIDE AV,-122.4542399076,37.7459562954
2015-05-02 15:00:00,BURGLARY,Saturday,RICHMOND,200 Block of 9TH AV,-122.4676262905,37.7837206881
2015-05-02 15:00:00,BURGLARY,Saturday,MISSION,1300 Block of GUERRERO ST,-122.4227656532,37.7495497712
2015-05-02 15:00:00,LARCENY/THEFT,Saturday,MISSION,1300 Block of GUERRERO ST,-122.4227656532,37.7495497712
2015-05-02 14:50:00,DRUG/NARCOTIC,Saturday,SOUTHERN,1000 Block of MARKET ST,-122.4110714231,37.7817511307
2015-05-02 14:45:00,SUSPICIOUS OCC,Saturday,BAYVIEW,100 Block of CHARTEROAK AV,-122.4045091743,37.734708465
2015-05-02 14:45:00,SUSPICIOUS OCC,Saturday,BAYVIEW,100 Block of CHARTEROAK AV,-122.4045091743,37.734708465
2015-05-02 14:30:00,LARCENY/THEFT,Saturday,INGLESIDE,LELAND AV / CORA ST,-122.408333302,37.7128146483
2015-05-02 14:21:00,OTHER OFFENSES,Saturday,TENDERLOIN,FULTON ST / HYDE ST,-122.4151278376,37.7797870676
2015-05-02 14:09:00,SEX OFFENSES FORCIBLE,Saturday,SOUTHERN,800 Block of MARKET ST,-122.4076335207,37.7841893501
2015-05-02 14:00:00,MISSING PERSON,Saturday,INGLESIDE,400 Block of SUNRISE WY,-122.4164423821,37.70977073
2015-05-02 14:00:00,MISSING PERSON,Saturday,INGLESIDE,400 Block of SUNRISE WY,-122.4164423821,37.70977073
2015-05-02 14:00:00,LARCENY/THEFT,Saturday,NORTHERN,1800 Block of PINE ST,-122.4262460927,37.7888345696
2015-05-02 14:00:00,LARCENY/THEFT,Saturday,SOUTHERN,1300 Block of MARKET ST,-122.4169910896,37.7770741923
2015-05-02 14:00:00,LARCENY/THEFT,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-05-02 14:00:00,VEHICLE THEFT,Saturday,MISSION,NOE ST / CESAR CHAVEZ ST,-122.4314767396,37.7474334794
2015-05-02 13:45:00,LARCENY/THEFT,Saturday,SOUTHERN,800 Block of FOLSOM ST,-122.4023436595,37.7811666838
2015-05-02 13:35:00,LARCENY/THEFT,Saturday,CENTRAL,THE EMBARCADERONORTH ST / GREEN ST,-122.3988619711,37.8007809996
2015-05-02 13:30:00,NON-CRIMINAL,Saturday,SOUTHERN,800 Block of 3RD ST,-122.3914250699,37.7778727798
2015-05-02 13:30:00,SECONDARY CODES,Saturday,MISSION,2800 Block of MISSION ST,-122.4184340283,37.75141993
2015-05-02 13:30:00,VANDALISM,Saturday,MISSION,2800 Block of MISSION ST,-122.4184340283,37.75141993
2015-05-02 13:30:00,LARCENY/THEFT,Saturday,CENTRAL,GRANT AV / PINE ST,-122.405744762,37.7914980828
2015-05-02 13:30:00,VEHICLE THEFT,Saturday,MISSION,14TH ST / FOLSOM ST,-122.4156163383,37.7685360124
2015-05-02 13:25:00,LARCENY/THEFT,Saturday,TARAVAL,1500 Block of SLOAT BL,-122.4897139691,37.7339497681
2015-05-02 13:20:00,OTHER OFFENSES,Saturday,SOUTHERN,600 Block of TOWNSEND ST,-122.4028373147,37.7709621095
2015-05-02 13:20:00,VANDALISM,Saturday,INGLESIDE,4400 Block of MISSION ST,-122.4326496004,37.7273737607
2015-05-02 13:20:00,BURGLARY,Saturday,SOUTHERN,600 Block of TOWNSEND ST,-122.4028373147,37.7709621095
2015-05-02 13:08:00,ASSAULT,Saturday,TENDERLOIN,500 Block of JONES ST,-122.412999075,37.7862774592
2015-05-02 13:05:00,LARCENY/THEFT,Saturday,CENTRAL,200 Block of POST ST,-122.4060218385,37.7886491245
2015-05-02 13:00:00,MISSING PERSON,Saturday,SOUTHERN,400 Block of 10TH ST,-122.410541167,37.7709130566
2015-05-02 13:00:00,MISSING PERSON,Saturday,SOUTHERN,400 Block of 10TH ST,-122.410541167,37.7709130566
2015-05-02 13:00:00,VANDALISM,Saturday,TARAVAL,100 Block of MAJESTIC AV,-122.4524809351,37.7161793461
2015-05-02 13:00:00,TRESPASS,Saturday,TARAVAL,100 Block of MAJESTIC AV,-122.4524809351,37.7161793461
2015-05-02 13:00:00,NON-CRIMINAL,Saturday,INGLESIDE,100 Block of ANDOVER ST,-122.4164256701,37.7410291049
2015-05-02 13:00:00,NON-CRIMINAL,Saturday,TARAVAL,500 Block of CRESTLAKE DR,-122.4907402639,37.7364992713
2015-05-02 13:00:00,NON-CRIMINAL,Saturday,CENTRAL,200 Block of JEFFERSON ST,-122.4166294149,37.8080574789
2015-05-02 13:00:00,LARCENY/THEFT,Saturday,MISSION,1000 Block of SHOTWELL ST,-122.4150228286,37.7516272271
2015-05-02 13:00:00,LARCENY/THEFT,Saturday,CENTRAL,400 Block of POWELL ST,-122.4084318611,37.7887772719
2015-05-02 13:00:00,VANDALISM,Saturday,MISSION,16TH ST / SOUTH VAN NESS AV,-122.4174883236,37.765181804
2015-05-02 13:00:00,LARCENY/THEFT,Saturday,CENTRAL,STOCKTON ST / CLAY ST,-122.4079047305,37.7940589735
2015-05-02 13:00:00,LARCENY/THEFT,Saturday,MISSION,16TH ST / SOUTH VAN NESS AV,-122.4174883236,37.765181804
2015-05-02 12:35:00,LARCENY/THEFT,Saturday,INGLESIDE,400 Block of ELLINGTON AV,-122.4474289995,37.7115895403
2015-05-02 12:30:00,VEHICLE THEFT,Saturday,INGLESIDE,100 Block of FAIRMOUNT ST,-122.4266320057,37.7388470837
2015-05-02 12:30:00,LARCENY/THEFT,Saturday,SOUTHERN,4TH ST / SHIPLEY ST,-122.4006173989,37.7815876235
2015-05-02 12:00:00,NON-CRIMINAL,Saturday,CENTRAL,700 Block of VALLEJO ST,-122.4097916623,37.798508348
2015-05-02 12:00:00,LARCENY/THEFT,Saturday,TARAVAL,2100 Block of 20TH AV,-122.4771565659,37.7476443926
2015-05-02 12:00:00,SECONDARY CODES,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-05-02 12:00:00,SUSPICIOUS OCC,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-05-02 12:00:00,SUSPICIOUS OCC,Saturday,NORTHERN,2900 Block of BAKER ST,-122.4459498247,37.7981582013
2015-05-02 12:00:00,OTHER OFFENSES,Saturday,PARK,2200 Block of GEARY BL,-122.4403410745,37.7833242481
2015-05-02 12:00:00,LARCENY/THEFT,Saturday,CENTRAL,BROADWAY ST / BATTERY ST,-122.4010558566,37.7985811021
2015-05-02 11:49:00,NON-CRIMINAL,Saturday,MISSION,800 Block of SOUTH VAN NESS AV,-122.4170166635,37.7595460925
2015-05-02 11:45:00,LARCENY/THEFT,Saturday,NORTHERN,HICKORY ST / VANNESS AV,-122.4194159195,37.7759046144
2015-05-02 11:45:00,LARCENY/THEFT,Saturday,CENTRAL,WASHINGTON ST / BATTERY ST,-122.4004881308,37.7958763223
2015-05-02 11:40:00,LARCENY/THEFT,Saturday,NORTHERN,100 Block of CEDAR ST,-122.4206072255,37.7862064515
2015-05-02 11:20:00,BURGLARY,Saturday,INGLESIDE,3400 Block of SAN BRUNO AV,-122.4002692886,37.7181854422
2015-05-02 11:00:00,LARCENY/THEFT,Saturday,SOUTHERN,400 Block of THE EMBARCADEROSOUTH ST,-122.3967085303,37.7978728856
2015-05-02 11:00:00,VANDALISM,Saturday,SOUTHERN,400 Block of THE EMBARCADEROSOUTH ST,-122.3967085303,37.7978728856
2015-05-02 11:00:00,LARCENY/THEFT,Saturday,INGLESIDE,0 Block of LISBON ST,-122.4294319735,37.7274142432
2015-05-02 11:00:00,FRAUD,Saturday,INGLESIDE,0 Block of LISBON ST,-122.4294319735,37.7274142432
2015-05-02 11:00:00,NON-CRIMINAL,Saturday,NORTHERN,1500 Block of PINE ST,-122.4213191455,37.7894600152
2015-05-02 11:00:00,LARCENY/THEFT,Saturday,SOUTHERN,400 Block of THE EMBARCADEROSOUTH ST,-122.3967085303,37.7978728856
2015-05-02 11:00:00,LARCENY/THEFT,Saturday,TARAVAL,LAWTON ST / 39TH AV,-122.4981625563,37.7570210529
2015-05-02 10:54:00,SUSPICIOUS OCC,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-05-02 10:54:00,MISSING PERSON,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-05-02 10:45:00,NON-CRIMINAL,Saturday,SOUTHERN,300 Block of 1ST ST,-122.3937115272,37.7866070785
2015-05-02 10:40:00,SEX OFFENSES FORCIBLE,Saturday,NORTHERN,1500 Block of EDDY ST,-122.433155869,37.7812673468
2015-05-02 10:40:00,ASSAULT,Saturday,NORTHERN,1500 Block of EDDY ST,-122.433155869,37.7812673468
2015-05-02 10:40:00,KIDNAPPING,Saturday,NORTHERN,1500 Block of EDDY ST,-122.433155869,37.7812673468
2015-05-02 10:40:00,SECONDARY CODES,Saturday,NORTHERN,1500 Block of EDDY ST,-122.433155869,37.7812673468
2015-05-02 10:40:00,ASSAULT,Saturday,NORTHERN,1500 Block of EDDY ST,-122.433155869,37.7812673468
2015-05-02 10:40:00,BRIBERY,Saturday,NORTHERN,1500 Block of EDDY ST,-122.433155869,37.7812673468
2015-05-02 10:36:00,LARCENY/THEFT,Saturday,NORTHERN,OLIVE ST / VANNESS AV,-122.4210967969,37.7842937803
2015-05-02 10:30:00,TRESPASS,Saturday,NORTHERN,1300 Block of FILBERT ST,-122.4217087354,37.799741819
2015-05-02 10:30:00,WARRANTS,Saturday,NORTHERN,1300 Block of FILBERT ST,-122.4217087354,37.799741819
2015-05-02 10:30:00,WARRANTS,Saturday,RICHMOND,CLEMENT ST / 20TH AV,-122.4795149823,37.7822588572
2015-05-02 10:30:00,WARRANTS,Saturday,RICHMOND,CLEMENT ST / 20TH AV,-122.4795149823,37.7822588572
2015-05-02 10:27:00,NON-CRIMINAL,Saturday,NORTHERN,900 Block of LARKIN ST,-122.4182018703,37.7863251027
2015-05-02 10:14:00,NON-CRIMINAL,Saturday,TENDERLOIN,0 Block of GROVE ST,-122.4156424879,37.7788323159
2015-05-02 10:00:00,VANDALISM,Saturday,MISSION,500 Block of GUERRERO ST,-122.423956468,37.7619448798
2015-05-02 10:00:00,VEHICLE THEFT,Saturday,MISSION,3100 Block of CESAR CHAVEZ ST,-122.4125943548,37.7481660056
2015-05-02 10:00:00,NON-CRIMINAL,Saturday,MISSION,VALENCIA ST / 23RD ST,-122.4208143601,37.7537031921
2015-05-02 09:45:00,ASSAULT,Saturday,TARAVAL,3900 Block of 19TH AV,-122.4720075569,37.7166731148
2015-05-02 09:45:00,WEAPON LAWS,Saturday,TARAVAL,3900 Block of 19TH AV,-122.4720075569,37.7166731148
2015-05-02 09:38:00,ASSAULT,Saturday,BAYVIEW,SALINAS AV / GOULD ST,-122.3982309167,37.7211225376
2015-05-02 09:30:00,LARCENY/THEFT,Saturday,SOUTHERN,800 Block of MARKET ST,-122.4066905923,37.7852071918
2015-05-02 09:30:00,LARCENY/THEFT,Saturday,INGLESIDE,300 Block of HAZELWOOD AV,-122.4559590907,37.733594325
2015-05-02 09:20:00,OTHER OFFENSES,Saturday,BAYVIEW,NEWHALL ST / KIRKWOOD AV,-122.3899601795,37.7381683051
2015-05-02 09:15:00,LARCENY/THEFT,Saturday,TENDERLOIN,HYDE ST / OFARRELL ST,-122.4162618368,37.7853750846
2015-05-02 09:00:00,OTHER OFFENSES,Saturday,BAYVIEW,0 Block of REUEL CT,-122.3828694193,37.7366428634
2015-05-02 09:00:00,LARCENY/THEFT,Saturday,TARAVAL,1800 Block of OCEAN AV,-122.4616831596,37.7251897237
2015-05-02 09:00:00,NON-CRIMINAL,Saturday,MISSION,300 Block of SAN JOSE AV,-122.4212674373,37.7493972166
2015-05-02 08:53:00,MISSING PERSON,Saturday,NORTHERN,600 Block of LAGUNA ST,-122.4263385052,37.7771737645
2015-05-02 08:45:00,ASSAULT,Saturday,TARAVAL,600 Block of LAKEVIEW AV,-122.4576859711,37.7182873222
